,Immoweb ID,Property type,property sub-type,Price,Eur/m2,Extra,Post code,Construction year,Building condition,Living area,Kitchen type,Bedrooms,Terrace surface,Energy class,Double glazing,url address,Swimming pool,Garden surface,Garden,Surface of the plot,Municipality,Region
3215,9740232,1,GROUND_FLOOR,239000,2233.644859813084,,8490,0,4,107,10.0,2.0,,6.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/jabbeke/8490/9740232?searchId=61ff66b40e585,0.0,,0.0,,jabbeke,West Flanders Province
3220,9646241,1,GROUND_FLOOR,266845,2668.45,,1360,2022,4,100,10.0,2.0,8.0,6.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/perwez-orbais/1360/9646241?searchId=61ff66b40e585,0.0,36.0,1.0,,perwez-orbais,Walloon Brabant Province
3221,9671800,1,GROUND_FLOOR,335000,3130.841121495327,,1435,2020,4,107,4.0,3.0,33.0,6.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/mont-saint-guibert/1435/9671800?searchId=61ff66b58b19c,0.0,174.0,1.0,,mont-saint-guibert,Walloon Brabant Province
3222,8950149,1,GROUND_FLOOR,620000,4428.571428571428,,1933,2020,4,140,10.0,2.0,18.0,7.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/sterrebeek/1933/8950149?searchId=61ff66b58b19c,0.0,,0.0,,sterrebeek,Flemish Brabant Province
3223,8950258,1,GROUND_FLOOR,1095000,6479.289940828402,,1933,2020,4,169,10.0,3.0,22.0,7.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/sterrebeek/1933/8950258?searchId=61ff66b58b19c,0.0,137.0,1.0,,sterrebeek,Flemish Brabant Province
3224,8950259,1,GROUND_FLOOR,1295000,6641.025641025641,,1933,2020,4,195,10.0,4.0,21.0,7.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/sterrebeek/1933/8950259?searchId=61ff66b58b19c,0.0,205.0,1.0,,sterrebeek,Flemish Brabant Province
3226,9729533,1,GROUND_FLOOR,377420,3145.1666666666665,,8370,2021,4,120,10.0,3.0,9.0,,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/blankenberge/8370/9729533?searchId=61ff66b58b19c,0.0,,0.0,,blankenberge,West Flanders Province
3227,9699715,1,GROUND_FLOOR,325000,2559.0551181102364,,3540,2007,3,127,4.0,2.0,19.0,6.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/schulen/3540/9699715?searchId=61ff66b58b19c,,,0.0,,schulen,Limburg Province
3228,9706548,1,GROUND_FLOOR,325000,2901.785714285714,,8790,2015,4,112,4.0,2.0,22.0,6.5,,https://www.immoweb.be/en/classified/ground-floor/for-sale/waregem/8790/9706548?searchId=61ff66b58b19c,0.0,,0.0,,waregem,West Flanders Province
3229,9084198,1,GROUND_FLOOR,399000,3381.35593220339,,8301,2011,3,118,4.0,2.0,10.0,6.5,,https://www.immoweb.be/en/classified/ground-floor/for-sale/heist-aan-zee/8301/9084198?searchId=61ff66b58b19c,0.0,,0.0,,heist-aan-zee,West Flanders Province
3230,9076252,1,GROUND_FLOOR,425000,3219.6969696969695,,8301,2006,3,132,4.0,3.0,12.0,6.5,,https://www.immoweb.be/en/classified/ground-floor/for-sale/heist-aan-zee/8301/9076252?searchId=61ff66b58b19c,0.0,,0.0,,heist-aan-zee,West Flanders Province
3231,9694326,1,GROUND_FLOOR,795000,5300.0,,8300,1991,4,150,10.0,2.0,,6.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/knokke-heist/8300/9694326?searchId=61ff66b58b19c,0.0,,0.0,,knokke-heist,West Flanders Province
3232,9586977,1,GROUND_FLOOR,239000,2779.0697674418607,,4140,2021,4,86,0.0,2.0,12.0,,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/sprimont/4140/9586977?searchId=61ff66b58b19c,0.0,60.0,1.0,,sprimont,Liège Province
3233,9662751,1,GROUND_FLOOR,279500,3537.974683544304,,1090,2021,4,79,10.0,1.0,,,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/jette/1090/9662751?searchId=61ff66b58b19c,0.0,,0.0,,jette,Brussels Capital Region
3234,9662750,1,GROUND_FLOOR,365000,3686.868686868687,,1090,2021,4,99,10.0,1.0,,,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/jette/1090/9662750?searchId=61ff66b58b19c,0.0,25.0,1.0,,jette,Brussels Capital Region
3235,9610871,1,GROUND_FLOOR,455000,4333.333333333333,,1180,2021,4,105,10.0,2.0,7.0,,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/9610871?searchId=61ff66b58b19c,0.0,75.0,1.0,,uccle,Brussels Capital Region
3236,9662662,1,GROUND_FLOOR,499000,4339.130434782609,,1090,2021,4,115,10.0,3.0,,,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/jette/1090/9662662?searchId=61ff66b58b19c,0.0,100.0,1.0,,jette,Brussels Capital Region
3237,9610870,1,GROUND_FLOOR,620000,4696.969696969697,,1180,2021,4,132,10.0,3.0,16.0,,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/9610870?searchId=61ff66b58b19c,0.0,85.0,1.0,,uccle,Brussels Capital Region
3250,9602891,1,GROUND_FLOOR,99000,1414.2857142857142,,4100,1956,2,70,7.0,1.0,35.0,3.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/seraing/4100/9602891?searchId=61ff66b58b19c,,30.0,1.0,,seraing,Liège Province
3251,9740231,1,GROUND_FLOOR,239000,2320.3883495145633,,8490,0,4,103,10.0,2.0,,6.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/jabbeke/8490/9740231?searchId=61ff66b71c3b2,0.0,,0.0,,jabbeke,West Flanders Province
3253,9610873,1,GROUND_FLOOR,936000,6410.958904109589,,1160,2020,4,146,10.0,3.0,96.0,7.0,,https://www.immoweb.be/en/classified/ground-floor/for-sale/auderghem/1160/9610873?searchId=61ff66b71c3b2,,278.0,1.0,,auderghem,Brussels Capital Region
3254,9547816,1,GROUND_FLOOR,230000,2323.2323232323233,,6230,2007,3,99,4.0,2.0,14.0,5.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/pont-a-celles/6230/9547816?searchId=61ff66b71c3b2,0.0,,0.0,,pont-a-celles,Hainaut Province
3255,8762092,1,GROUND_FLOOR,279000,5580.0,,8300,2018,4,50,4.0,1.0,,7.0,,https://www.immoweb.be/en/classified/ground-floor/for-sale/westkapelle/8300/8762092?searchId=61ff66b71c3b2,0.0,,0.0,,westkapelle,West Flanders Province
3257,9609338,1,GROUND_FLOOR,449000,2859.872611464968,,1190,1967,1,157,4.0,4.0,8.0,1.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/forest/1190/9609338?searchId=61ff66b71c3b2,0.0,,0.0,,forest,Brussels Capital Region
3258,9683547,1,GROUND_FLOOR,915000,11730.76923076923,,8300,1974,4,78,10.0,2.0,,5.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/knokke-heist/8300/9683547?searchId=61ff66b71c3b2,0.0,,0.0,,knokke-heist,West Flanders Province
3259,9481445,1,GROUND_FLOOR,1850000,12758.620689655172,,8300,1962,4,145,10.0,3.0,50.0,6.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/knokke-heist/8300/9481445?searchId=61ff66b71c3b2,0.0,300.0,1.0,,knokke-heist,West Flanders Province
3260,9403328,1,GROUND_FLOOR,4950000,26329.787234042553,,8300,1969,3,188,10.0,4.0,,6.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/knokke-heist/8300/9403328?searchId=61ff66b71c3b2,0.0,,0.0,,knokke-heist,West Flanders Province
3261,9719490,1,GROUND_FLOOR,350000,2651.5151515151515,,1210,1932,2,132,,3.0,,1.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/saint-josse-ten-noode/1210/9719490?searchId=61ff66b71c3b2,0.0,,0.0,,saint-josse-ten-noode,Brussels Capital Region
3262,9736662,1,GROUND_FLOOR,190000,3220.3389830508477,,1457,0,3,59,4.0,1.0,20.0,6.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/walhain/1457/9736662?searchId=61ff66b71c3b2,10.0,55.0,1.0,,walhain,Walloon Brabant Province
3263,9736665,1,GROUND_FLOOR,250000,2525.252525252525,,1457,0,3,99,4.0,1.0,8.0,6.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/walhain/1457/9736665?searchId=61ff66b71c3b2,10.0,107.0,1.0,,walhain,Walloon Brabant Province
3264,9736661,1,GROUND_FLOOR,275000,4044.1176470588234,,1457,0,3,68,4.0,2.0,22.0,6.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/walhain/1457/9736661?searchId=61ff66b71c3b2,10.0,69.0,1.0,,walhain,Walloon Brabant Province
3265,9736666,1,GROUND_FLOOR,330000,2374.1007194244603,,1457,0,3,139,4.0,1.0,8.0,7.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/walhain/1457/9736666?searchId=61ff66b71c3b2,10.0,307.0,1.0,,walhain,Walloon Brabant Province
3266,9599191,1,GROUND_FLOOR,365000,5000.0,,1000,2022,4,73,10.0,1.0,,6.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/bruxelles/1000/9599191?searchId=61ff66b71c3b2,,,0.0,,bruxelles,Brussels Capital Region
3267,9683163,1,GROUND_FLOOR,2490000,8300.0,,1180,2022,4,300,10.0,3.0,56.0,,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/9683163?searchId=61ff66b71c3b2,10.0,860.0,1.0,,uccle,Brussels Capital Region
3268,9741243,1,GROUND_FLOOR,250000,3521.1267605633802,,1210,0,1,71,7.0,1.0,15.0,1.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/saint-josse-ten-noode/1210/9741243?searchId=61ff66b71c3b2,,29.0,1.0,,saint-josse-ten-noode,Brussels Capital Region
3269,9673259,1,GROUND_FLOOR,240000,3692.3076923076924,,1081,2005,2,65,,1.0,,5.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/koekelberg/1081/9673259?searchId=61ff66b71c3b2,0.0,35.0,1.0,,koekelberg,Brussels Capital Region
3270,9719814,1,GROUND_FLOOR,209000,2902.777777777778,,1731,0,3,72,7.0,1.0,15.0,6.0,,https://www.immoweb.be/en/classified/ground-floor/for-sale/zellik-asse/1731/9719814?searchId=61ff66b71c3b2,,100.0,1.0,,zellik-asse,Flemish Brabant Province
3273,9741986,1,GROUND_FLOOR,385000,3564.814814814815,,1190,1920,4,108,10.0,1.0,7.0,6.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/forest/1190/9741986?searchId=61ff66b71c3b2,0.0,5.0,1.0,,forest,Brussels Capital Region
3274,9439743,1,GROUND_FLOOR,2795000,26619.04761904762,,8300,1969,4,105,10.0,3.0,,6.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/knokke-heist/8300/9439743?searchId=61ff66b71c3b2,0.0,150.0,1.0,,knokke-heist,West Flanders Province
3275,9708219,1,GROUND_FLOOR,455000,4333.333333333333,,1180,0,4,105,10.0,2.0,7.0,6.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/9708219?searchId=61ff66b71c3b2,0.0,75.0,1.0,,uccle,Brussels Capital Region
3276,9496809,1,GROUND_FLOOR,195000,2565.7894736842104,,9300,0,3,76,4.0,2.0,,6.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/aalst/9300/9496809?searchId=61ff66b71c3b2,,54.0,1.0,,aalst,East Flanders Province
3277,9684749,1,GROUND_FLOOR,229000,2160.377358490566,,8400,0,4,106,10.0,3.0,,4.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/oostende/8400/9684749?searchId=61ff66b71c3b2,0.0,,0.0,,oostende,West Flanders Province
3278,9640581,1,GROUND_FLOOR,235000,1958.3333333333333,,9990,0,4,120,10.0,2.0,,6.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/maldegem/9990/9640581?searchId=61ff66b71c3b2,,,0.0,,maldegem,East Flanders Province
3279,8642778,1,GROUND_FLOOR,299000,1868.75,,8370,0,4,160,10.0,2.0,,6.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/blankenberge/8370/8642778?searchId=61ff66b71c3b2,,,0.0,,blankenberge,West Flanders Province
3280,9656086,1,GROUND_FLOOR,340000,2428.5714285714284,,5000,0,4,140,10.0,3.0,11.0,5.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/namur/5000/9656086?searchId=61ff66b71c3b2,,,0.0,,namur,Namur Province
3281,9551872,1,GROUND_FLOOR,349500,3177.2727272727275,,8750,0,4,110,10.0,3.0,54.0,7.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/zwevezele/8750/9551872?searchId=61ff66b8c2482,0.0,,,,zwevezele,West Flanders Province
3286,9735805,1,GROUND_FLOOR,895000,5114.285714285715,,1050,0,4,175,10.0,2.0,,5.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/ixelles/1050/9735805?searchId=61ff66b8c2482,,,,,ixelles,Brussels Capital Region
3287,9723385,1,GROUND_FLOOR,250000,2631.5789473684213,,5081,2008,4,95,4.0,2.0,16.0,4.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/la-bruyere/5081/9723385?searchId=61ff66b8c2482,0.0,782.0,1.0,,la-bruyere,Namur Province
3288,9722987,1,GROUND_FLOOR,415000,3029.197080291971,,2820,2010,4,137,4.0,2.0,20.0,6.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/bonheiden/2820/9722987?searchId=61ff66b8c2482,,60.0,1.0,,bonheiden,Antwerp Province
3289,9737696,1,GROUND_FLOOR,215000,1168.4782608695652,,8400,0,3,184,4.0,3.0,,,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/oostende/8400/9737696?searchId=61ff66b8c2482,,,0.0,,oostende,West Flanders Province
3290,9627256,1,GROUND_FLOOR,215000,2311.8279569892475,,9700,0,3,93,,2.0,,5.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/oudenaarde/9700/9627256?searchId=61ff66b8c2482,0.0,,0.0,,oudenaarde,East Flanders Province
3291,9473802,1,GROUND_FLOOR,350000,5833.333333333333,,8670,0,3,60,4.0,2.0,,,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/coxyde/8670/9473802?searchId=61ff66b8c2482,0.0,,0.0,,coxyde,West Flanders Province
3293,9641454,1,GROUND_FLOOR,1350000,5921.0526315789475,,1180,2015,4,228,10.0,3.0,61.0,6.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/9641454?searchId=61ff66b8c2482,0.0,300.0,1.0,,uccle,Brussels Capital Region
3295,9596383,1,GROUND_FLOOR,190000,3653.846153846154,,1081,0,3,52,4.0,1.0,11.0,1.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/koekelberg/1081/9596383?searchId=61ff66b8c2482,,,0.0,,koekelberg,Brussels Capital Region
3296,9534222,1,GROUND_FLOOR,199000,5378.378378378378,,1050,0,2,37,4.0,1.0,12.0,1.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/ixelles/1050/9534222?searchId=61ff66b8c2482,,,0.0,,ixelles,Brussels Capital Region
3297,8763390,1,GROUND_FLOOR,199000,3316.6666666666665,,2550,0,4,60,10.0,1.0,,7.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/kontich/2550/8763390?searchId=61ff66b8c2482,0.0,,,,kontich,Antwerp Province
3298,9656520,1,GROUND_FLOOR,209000,3483.3333333333335,,1830,1930,3,60,7.0,1.0,,5.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/machelen/1830/9656520?searchId=61ff66b8c2482,,100.0,1.0,,machelen,Flemish Brabant Province
3299,9649320,1,GROUND_FLOOR,225000,2250.0,,5000,1964,3,100,7.0,1.0,10.0,6.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/namur/5000/9649320?searchId=61ff66b8c2482,,,,,namur,Namur Province
3300,9446674,1,GROUND_FLOOR,325000,3779.0697674418607,,1050,0,3,86,4.0,2.0,28.0,1.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/ixelles/1050/9446674?searchId=61ff66b8c2482,,,0.0,,ixelles,Brussels Capital Region
3301,9573480,1,GROUND_FLOOR,345000,3136.3636363636365,,1030,0,3,110,4.0,2.0,40.0,4.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/schaerbeek/1030/9573480?searchId=61ff66b8c2482,,,0.0,,schaerbeek,Brussels Capital Region
3302,9592149,1,GROUND_FLOOR,375000,2551.0204081632655,,2800,0,3,147,4.0,3.0,,6.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/mechelen/2800/9592149?searchId=61ff66b8c2482,,,,,mechelen,Antwerp Province
3303,9425087,1,GROUND_FLOOR,495000,3413.793103448276,,1050,1956,4,145,7.0,3.0,20.0,1.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/ixelles/1050/9425087?searchId=61ff66b8c2482,0.0,50.0,1.0,,ixelles,Brussels Capital Region
3304,9734456,1,GROUND_FLOOR,259000,1726.6666666666667,,6230,2008,4,150,4.0,2.0,20.0,6.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/pont-a-celles/6230/9734456?searchId=61ff66b8c2482,0.0,60.0,1.0,,pont-a-celles,Hainaut Province
3305,9634948,1,GROUND_FLOOR,135000,2250.0,,8434,0,4,60,4.0,2.0,,6.0,,https://www.immoweb.be/en/classified/ground-floor/for-sale/westende/8434/9634948?searchId=61ff66b8c2482,,,0.0,,westende,West Flanders Province
3306,9508662,1,GROUND_FLOOR,245000,2058.823529411765,,1440,0,3,119,4.0,2.0,21.0,6.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/braine-le-chateau/1440/9508662?searchId=61ff66b8c2482,,,,,braine-le-chateau,Walloon Brabant Province
3307,9716660,1,GROUND_FLOOR,339000,2947.8260869565215,,9300,0,4,115,4.0,2.0,,,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/aalst/9300/9716660?searchId=61ff66b8c2482,,,0.0,,aalst,East Flanders Province
3308,9591539,1,GROUND_FLOOR,345000,3593.75,,1180,1978,3,96,10.0,2.0,8.0,4.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/9591539?searchId=61ff66b8c2482,0.0,300.0,1.0,,uccle,Brussels Capital Region
3309,9598301,1,GROUND_FLOOR,355000,3622.4489795918366,,1390,1989,2,98,0.0,2.0,12.0,5.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/grez-doiceau/1390/9598301?searchId=61ff66b8c2482,0.0,,,,grez-doiceau,Walloon Brabant Province
3311,9650019,1,GROUND_FLOOR,445000,4734.04255319149,,1000,2021,4,94,10.0,2.0,15.0,,,https://www.immoweb.be/en/classified/ground-floor/for-sale/bruxelles/1000/9650019?searchId=61ff66ba7bbf3,0.0,,0.0,,bruxelles,Brussels Capital Region
3312,9122027,1,GROUND_FLOOR,875000,4146.919431279621,,1332,2012,4,211,,3.0,,6.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/genval/1332/9122027?searchId=61ff66ba7bbf3,0.0,,0.0,,genval,Walloon Brabant Province
3313,9741226,1,GROUND_FLOOR,269000,2892.47311827957,,9290,2006,4,93,10.0,2.0,116.0,6.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/berlare/9290/9741226?searchId=61ff66ba7bbf3,,,0.0,,berlare,East Flanders Province
3314,9729299,1,GROUND_FLOOR,180000,2571.4285714285716,,8370,1977,1,70,4.0,2.0,5.0,5.0,,https://www.immoweb.be/en/classified/ground-floor/for-sale/blankenberge/8370/9729299?searchId=61ff66ba7bbf3,0.0,,0.0,,blankenberge,West Flanders Province
3315,9631711,1,GROUND_FLOOR,140000,3111.1111111111113,,1083,0,3,45,4.0,1.0,,3.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/ganshoren/1083/9631711?searchId=61ff66ba7bbf3,,,0.0,,ganshoren,Brussels Capital Region
3317,9566377,1,GROUND_FLOOR,225000,3125.0,,1090,1932,1,72,7.0,1.0,24.0,1.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/jette/1090/9566377?searchId=61ff66ba7bbf3,,,0.0,,jette,Brussels Capital Region
3318,9087941,1,GROUND_FLOOR,249000,2349.056603773585,,4000,0,3,106,4.0,3.0,35.0,6.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/liege/4000/9087941?searchId=61ff66ba7bbf3,0.0,,0.0,,liege,Liège Province
3319,9437083,1,GROUND_FLOOR,261660,2217.4576271186443,,7000,2021,4,118,4.0,3.0,52.0,,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/mons/7000/9437083?searchId=61ff66ba7bbf3,0.0,,0.0,,mons,Hainaut Province
3320,9498198,1,GROUND_FLOOR,265000,3785.714285714286,,1420,1997,3,70,4.0,2.0,,6.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/braine-lalleud/1420/9498198?searchId=61ff66ba7bbf3,0.0,,0.0,,braine-lalleud,Walloon Brabant Province
3321,9620349,1,GROUND_FLOOR,325000,2954.5454545454545,,1180,1965,4,110,4.0,3.0,,,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/9620349?searchId=61ff66ba7bbf3,0.0,,0.0,,uccle,Brussels Capital Region
3323,9577850,1,GROUND_FLOOR,990000,3300.0,,1150,1952,1,300,4.0,3.0,70.0,3.0,,https://www.immoweb.be/en/classified/ground-floor/for-sale/woluwe-saint-pierre/1150/9577850?searchId=61ff66ba7bbf3,0.0,,0.0,,woluwe-saint-pierre,Brussels Capital Region
3324,9495983,1,GROUND_FLOOR,1800000,4800.0,,1180,1992,4,375,10.0,2.0,75.0,5.0,,https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/9495983?searchId=61ff66ba7bbf3,,400.0,1.0,,uccle,Brussels Capital Region
3326,9725090,1,GROUND_FLOOR,375000,2697.8417266187053,,3730,2019,4,139,4.0,2.0,,7.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/hoeselt/3730/9725090?searchId=61ff66ba7bbf3,,,0.0,,hoeselt,Limburg Province
3327,9724574,1,GROUND_FLOOR,349000,2769.84126984127,,1000,1900,4,126,10.0,1.0,5.0,4.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/bruxelles/1000/9724574?searchId=61ff66ba7bbf3,0.0,,0.0,,bruxelles,Brussels Capital Region
3328,9741441,1,GROUND_FLOOR,635000,4960.9375,,1180,2022,4,128,10.0,2.0,35.0,6.5,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/9741441?searchId=61ff66ba7bbf3,0.0,300.0,1.0,,uccle,Brussels Capital Region
3329,9740178,1,GROUND_FLOOR,142000,2028.5714285714287,,1461,0,3,70,4.0,1.0,,5.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/haut-ittre/1461/9740178?searchId=61ff66ba7bbf3,,,0.0,,haut-ittre,Walloon Brabant Province
3332,9664786,1,GROUND_FLOOR,375000,4807.692307692308,,8300,2022,4,78,10.0,2.0,15.0,,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/knokke-heist/8300/9664786?searchId=61ff66ba7bbf3,0.0,15.0,1.0,,knokke-heist,West Flanders Province
3342,9722620,1,GROUND_FLOOR,265000,3312.5,,8000,0,4,80,10.0,2.0,,,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/brugge/8000/9722620?searchId=61ff66bbd028f,0.0,,0.0,,brugge,West Flanders Province
3343,9722619,1,GROUND_FLOOR,295000,4041.095890410959,,8000,0,4,73,10.0,2.0,13.0,,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/brugge/8000/9722619?searchId=61ff66bbd028f,0.0,,0.0,,brugge,West Flanders Province
3344,9637323,1,GROUND_FLOOR,195000,1523.4375,,6700,0,2,128,,2.0,,6.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/arlon/6700/9637323?searchId=61ff66bbd028f,0.0,,0.0,,arlon,Luxembourg Province
3345,9639992,1,GROUND_FLOOR,229000,1991.304347826087,,5377,0,3,115,4.0,3.0,32.0,4.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/somme-leuze/5377/9639992?searchId=61ff66bbd028f,,115.0,1.0,,somme-leuze,Namur Province
3346,9617166,1,GROUND_FLOOR,895000,4475.0,,1170,1991,4,200,4.0,3.0,,5.0,,https://www.immoweb.be/en/classified/ground-floor/for-sale/watermael-boitsfort/1170/9617166?searchId=61ff66bbd028f,,,0.0,,watermael-boitsfort,Brussels Capital Region
